id,news_url,title,tweet_ids,labels,images
gossipcop-527184423,www.thesun.co.uk/news/6323812/meghan-markle-prince-harry-romance-suits-cast-secret/,Meghan Markle kept Prince Harry romance secret from Suits cast mates,905596890359762944	906068471561236481	906070524530479105	906073432424677377	906077657498095616	906079495974780928	906125106572922881	906130101112373249	906250325224329216	906250582582800384	906317219105091584	906386721511804929	908155690803281920	920346764774817794,1,"['3348_2472_nintchdbpict000369456253.jpg', '2625_3700_nintchdbpict000350563590.jpg', '3000_2000_nintchdbpict000406939501.jpg']"
gossipcop-5269138800,www.thewrap.com/kristen-stewart-laughs-off-tabloid-rumors-that-shes-quitting-acting-video/,Kristen Stewart Laughs Off Tabloid Reports That She’s Quitting Acting (Video),555188903183777794	555210485247655936	555210546388414464	555211605080670208	555235762006786048	555328366367088640	555328380669665280	823584129329537024	823586925806166020	823587612728266752	823587847844360192	823587959920201728	823587968099065856	823687401599963137	823687406276657152	823712001914445824	823719937323565056	823822694198247426,1,"['300_208_WRAPPRO_500x500px_1-e1680203917297-300x208.png', '1200_1440_2023-EMMYS-LS_Cover_FINAL2-1200px.jpg']"
gossipcop-6245785162,www.dailymail.co.uk/news/article-4946594/Kim-Cattrall-Sex-City-stars-toxic.html,Kim Cattrall says Sex and the City stars are toxic,915374607498178560	915377796796571650	915379932674560010	915391561499922432	915529655720935424	915533251627929601	915627681269649408	915633629467959299	1003682898950672384	1003736549362622464	1004025108602736640,1,"['306_464_450256FA00000578-0-image-a-32_1507074347773.jpg', '634_417_44D1D5BB00000578-0-image-a-41_1507074579474.jpg', '634_662_450256D000000578-0-Spinnin_round_and_round_Davis_shared_a_snap_of_herself_and_Nixon-m-28_1507074097688.jpg']"
gossipcop-5923061018,people.com/music/miley-cyrus-pranked-by-liam-hemsworth-during-car-ride/,Miley Cyrus Gets Hilariously Pranked — Again! — by Liam Hemsworth,988566014869811200	988566233271369729	988567080353005569	988570346872688641	988573924698050561	988579017052770304	988580417035911169	988581024559841280	988583983418982400	988588825596317696	988589526321901569	988589550523113472	988589613643190272	988590155270377472	988591538958675969	988593434209304577	988610511028670465	988618901012463616	988645225999622146	988769621883879425	989644279281676288,1,"['1248_2000_miley-cyrus3-8874c25d0a804dd29a1489b80907cbb2.jpg', '1131_2000_miley-1-2000-b1b2bf63dae74b39a293f3357cc94078.jpg']"
gossipcop-4773027628,www.hellomagazine.com/fashion/news/2018080359965/kate-middleton-meghan-markle-fashion-compared-video/,Video: We compare Meghan Markle and Kate Middleton's unique fashion style,839161151279636481	839161148826013697	839219127453630465	839220426383458305	839227280236802049	839247813493972992	839334883466031104	839469800850145280	839470374979047424	839470393861758977	839471300338921472	839471439661121537	839471741349023744	839472423204503561	839472855528067074	839473439333285888	839473526604251136	839474235345096704	839474307424223232	839474323840720896	839474342404706304	839474356736643073	839474414471249921	839474426848628736	839474454585561089	839474723813801984	839474755438800896	839474769779175424	839475192153817088	839475662595502083	839475787774459909	839478405846478849	839478419436023809	839479496763932673	839480020259258368	839484260788555776	839484708010381313	839486611544997890	839487821140398080	839490054611480576	839495729873846272	839508905709486081	839508955688800256	839509394601619456	839510183458004992	839517692205883393	839517722161659909	839524795989573637	839524828629590017	839687451278979072	960108667784908800	960115049619755008	961023171389546496	974848307196342272	978061256006520833	997941819643256835	997952484294344704	997971338047336449	998006047456550912	998050790068621313	998903379798773772	1005759337128656896	1006444806300717056	1018979226169552897	1029957752712507392	1031505374992588800,1,"['1080_1080_fb69e6e59722-tik-tok-viral-uniqlo-trousers-t.jpg', '1080_1080_314fbac77cc0-tik-tok-viral-crossbody-bag-t.jpg', '1080_1080_9df050b2f879-best-yellow-blazers-like-kate-middleton.jpg']"
gossipcop-1828588873,www.thesun.co.uk/tvandshowbiz/2425987/tormented-brad-pitt-will-only-be-allowed-to-spend-four-hours-with-his-children-on-christmas-day/,‘Tormented’ Brad Pitt will only be allowed ‘to spend four hours with his children on Christmas Day’,810308922095583232	810320981940019200	810341770731077632	810345948085964801	810349268133216256	810366590084595712	810377078436720640	810382843805388800	810438429372727296	810500047267840000	810521779793850370	810528266692005888	810556658313293824	942867797402583042	942957723821527041	943133932341682176	943391050176929792	944032754789793792,1,"['2000_1506_nintchdbpict0002807667084.jpg', '3646_2832_nintchdbpict000268987593.jpg', '960_720_nintchdbpict000269288459.jpg']"
gossipcop-9322870121,www.jta.org/2018/07/24/news-opinion/the-telegraph/billy-joel-says-night-wore-star-david-one-memorable-concerts,Billy Joel says the night he wore a Star of David was one of his most memorable concerts,1021796572898779141	1021799374374883328	1021931725251735552	1022132684997443584	1022135007819657217	1022136012833738758	1022138251786825729	1022151123782774784	1022254927782072320	1022526723856973824,1,"['540_300_06-01-2023-Poland-lecture-disrupted-540x300.jpeg', '540_300_Screen-Shot-2023-06-06-at-12.08.45-PM-540x300.png', '540_300_GettyImages-1438344430-540x300.jpg']"
gossipcop-2096039206,people.com/style/12-reasons-kaia-gerber-is-the-next-kendall-jenner/,12 Reasons Kaia Gerber Is the Next Kendall Jenner,710579738880843776	710580240116883456	710580241920430081	710580248681652224	710580247989657600	710580247918305281	710580251873554432	710580250145460224	710580257544216576	710580255652622336	710580253849071616	710580259226148864	710580263223316480	710580274015313922	710580270693482496	710580278452850688	710580284165459968	710580760160305152	710580773024178176	710580772923510784	710581901090643968	710583401863110658	710585033489186816	710590559702945792	710591126172925952	710591696220729344	710593999929786368	710594102622990336	710594921632288768	710602265657094144	710604458850385921	710614222250446849	710619750464774144	710643204568309760	710643935824125952	710672395577597953	710718869686497280	710752621884219392	710753060230983680	710753318784651265	710757342128766976	710786241155846144	710819993080995840	710820494870708224	710820665012654080	710820718741745665	710820823704215553	710820881631727616	710821046384005121	710821135395504128	710821172951326720	710821287418060800	710821476023271424	710821512975151106	710821635859808257	710821726226149376	710821780542398465	710821909248794624	710822027997945856	710822202657083392	710822271615705088	710822759425769472	710823102586998785	710823591085010944	710823596629823489	710823799147642884	710846495893929985	710853563862425600	710863360565374977	711260971424210945	711263413175984133	711263445107281923	711363686456119296	711926103816835072	717790707377790976	736941575423598592	736941730763706369	736975088206090240	740848592110399488	740856639142662144	741628863344582656	742691838331621381	746072578977112064	746118931937525761	746463798257672194	765968410312318976	768937488043937794	771720981358473216	782703311254355968	799602939459317760	799693143738318848	803658616083345408	803715626082697216	811568163938824192	817521226016964608	820928538387812352	820942656373161984	822068187193753600	825275605839142912	827808879706767360	828186785071132672	828626180026793985	829649141693296641	830354067897585664	941515874158116865	941516353688801280	941516935891525632	941517186367152129	941524480521678848	941525526690369536	941531481305952256	941536563753656320	941551682562834432	941551684861304833	941551684278292480	941551682730655745	941553960753811456	941587177862987777	941606860540407809	941623277604298752	941634962863861760	941643031593279490	941649306641149952	941649329156128768	941723798591754240	941723850768769024	941777400022495232	941777399435239424	941777399242297344	941778028903796736	941815178441637888	941910868786327552	943104691604422658	943133915761528832	943285084395798528	943452307852800001	943542591802372097	943934265796022273	945248169591476224	945459351711633409	946351436144824320	947588284099809281,1,"['600_800_kaia-gerber-600x8001-1-3ec11db8795b4350b5292c81be50d401.jpg', '600_450_kaia-gerber-2-600x450-1-680f544ac85d4cc9ab309e68194943f2.jpg', '600_600_kaia-gerber-1-600x600-1-e870ce13063f4f6aafc157c3f66bd1aa.jpg']"
gossipcop-9946470464,www.thecut.com/2018/02/jennifer-aniston-justin-theroux-break-up-gossip.html,Why Did Jennifer Aniston and Justin Theroux Break Up?,527795974819696641	965994734912262145	965999755355721728	966003468841504768	966008420154343427	966008548353298436	966027225991704576	966034702455984128	966085364736774144	966145565041053697	966575495423975425	977937412612677633,1,"['700_700_f8c601560a5664f9ab0fba1966c531ace4-20-gossip.rsquare.w700.jpg', '536_536_7060a921a49df810d023843353de29fa2e-6-8-WeeklySale.rsquare.w536.jpg', '536_536_2fed6f6840c5d537bc5f351d0a7f7b0a36-6-9-MurryKellis.rsquare.w536.jpg']"
gossipcop-4630371616,people.com/movies/leonardo-dicaprio-nina-agdal-breakup/,Leonardo DiCaprio and Girlfriend Nina Agdal Have Split After a Year,865262112142221313	865264192982528000	865284377567035392	865289590130835456	865290447500881921	865290484561752064	865290490698113024	865290518367842304	865290516132274177	865291732203823104	865292714501386241	865296415118852096	865298635449180160	865301753784287232	865302508691836929	865307159646486528	865355883261304832	865356911117352960	865374109827551232	865374533674573824	865375273788874752	865519657653895173	865532064778473473	865674262996234242	866375580530475009	964745750168059905,1,"['1024_1338_nina-agdal2-898c86e495a54824949647b681450865.jpg', '1500_1000_leo-nina-e6f4bee164014c818d5944b60e223afd.jpg', '435_580_dicaprio-agdal-435t-90e41e4e089c4d54ad8f9c072dfb811d.jpg']"
gossipcop-2966872671,www.timesofisrael.com/jewish-celebs-share-their-thoughts-on-trump-inauguration/,Jewish celebs share their thoughts on Trump inauguration,866765299890237440	866768356208148480	866768479172661250	866768482284838912	866769659260936192	866782617743630336	866801620134133763	866816867792498689	866904067125235712,1,"['400_250_AP22296181457892-400x250.jpg', '400_250_image-400x250.png', '400_250_backstreet1-e1524440274206-400x250.jpg']"
gossipcop-3352363275,people.com/celebrity/lionel-richie-sofia-richie-get-hurt-by-scott-disick-playboy-ways/,"Lionel Richie Doesn't Want to See Daughter Sofia 'Get Hurt' by Scott Disick's 'Playboy Ways,' Says Source",939299186360668160,1,['1298_2000_sofia-richie-1-2000-39e33110b1ac466f8de8fd9cace11b34.jpg']
gossipcop-8266119280,toofab.com/photos/we-legit-cannot-tell-kim-and-kylie-apart-during-recent-photoshoot/,Kim Kardashian and Kylie Jenner Are Twinning In Los Angeles,568814721425641473	569251595181015040	648532383298224128	648533344334954496	648533353096835072	648533960662749184	648533969495977985	648533983031005186	648533986512252929	648533991478329344	648534658297167872	648535912725348352	648541014320222209	648541025783255041	648560557570678784	648561738053496832	648595578436349952	648736872097673216	751647340906291201	913514698334539777	913517488473653248	913536342524604416	913547941356408832	913735425491111936	960258223487049728	960274635672530946	1015966727128211456	1025177807817764864	1038601157701259270,1,"['420_315_c8da18bfd14d49f5922aad3baaa7337b_sm.jpg', '420_315_f1749a2c9cea44268bf4aa3571bbce23_sm.jpg', '420_315_875d88983080413c80ce94d4946137f2_sm.jpg']"
gossipcop-1568004340,www.dailymail.co.uk/news/article-3689928/We-don-t-want-refugees-George-Clooney-s-super-rich-Lake-Como-neighbours-say-Italian-idyll-RUINED-migrants-doorstep-Switzerland-closes-border.html,George Clooney's Lake Como neighbours say it is being ruined by migrants,852584128243544064	852585336555282432	852593371348705280	852838996250120192,1,"['962_1441_3644247500000578-3689928-image-a-28_1468495992725.jpg', '962_642_363B50B100000578-3689928-Holiday_home_George_Clooney_bought_his_Lake_Como_property_pictur-a-17_1468495992198.jpg', '962_578_36440E2D00000578-3689928-image-a-12_1468497731940.jpg']"
gossipcop-4314683692,www.nickiswift.com/4700/reasons-gwen-blakes-relationship-totally-fake/,Reasons Gwen and Blake's relationship is totally fake,982875904719417344	982883610104561664	982885144636764160	982902671890944001	982930387927265280	983128377870704640	983437487044419584,1,['780_438_intro.jpg']
gossipcop-8109991618,www.thecut.com/2018/08/brad-pitt-angelina-jolie-divorce-latest-news.html,A Guide to the Increasingly Intense Brad Pitt–Angelina Jolie Divorce Drama,1034116924148539396	1034137029423124480	1034250747217567745,1,"['536_536_1c1cefee242664f705df30eab61668050d-GettyImages-1258513350.rsquare.w536.jpg', '700_700_255d81baa4d70e5fba50d91ab5586b69e3-08-brad-angelina.rsquare.w700.jpg', '536_536_788f0abe2298331e5632a6fda5a3fd261b-shutterstock-2200880103.rsquare.w536.jpg']"
gossipcop-8210051643,people.com/tv/everything-khloe-kardashian-said-infidelity-lamar-odom/,Everything New Mom Khloé Kardashian Said About Infidelity After Ex-Husband Lamar Odom Cheated,145743365156249600	157806275432951808	157807480917852161	157807777853612034	157808312740614144	157809607450968064	157810640889724929	157811355557175296	157812405039140864	157812721235144704	157814093166809090	157815592550805504	157816146651910145	157818981607145472	157819096472367104	157826054109659136	157826573502910464	157832550126063617	157834348811403264	157835068965011457	157835070957293569	157835404031180800	157835544771043328	157835543877660672	157835542732619778	157835545677004800	157836541383802880	157838239275827200	157838953611927552	157838952559165443	157838957948841984	157839367908507648	157841547461791744	157842643152416768	157843554742448128	157843557925928962	157843581212688385	157843988584480770	157844387882221569	157845629824012288	157847068566761472	157849573988118528	157853819231928321	157856999256756224	157861562403655681	157863844142780416	157879501114712064	157879667121061888	157888676381204480	157893703313264641	157936421359988736	157969109273935872	157970581436899328	158085683926417408	158085699562770432	158108594762559488	158205331766394881	158654152417882112	158667366266445824	160681205929492480	160681209708560385	256708050826694656	256708122394120192	256709372275720192	256709759602946048	256714029442138112	256721929489235968	256721928822345728	256732971531382786	256739255135633410	256809644943618049	256817527072628736	256830863910776832	256831406498525184	256831405756145668	256831414593548288	256832527262687232	256833575842877440	256833575201157120	256833578913132544	256833577688395776	256834524816756736	256835639176212481	256838451884867584	256855901523288064	256860426388779009	257443051734192128	257598422415208448	257919615957610496	257943940890775553	258072847551967232	258234762475483137	278896770786938880	278911556035674113	278923368084934656	278958454243209217	278983221105016832	278983225504837632	278983224829554690	278983226427580416	278983318064746496	278983316902924288	278983315879518208	278983321525047297	278983320103174145	278983319369162755	278983322900762626	278983705815564288	278983953711521792	278985479163088896	278988128381968384	278990504190955520	278990861860233216	278990979372027904	278990995276828672	278991137321140225	278991198570549249	278991255545999360	278992149247299584	278993098955169793	279103517254369280	279105174222553088	279109382363545601	279166858991636480	279190288235376640	279261144718376961	279261143976005634	279261143967625218	279261142080172032	279261146870059008	279261146500968450	279261145569832960	279261145003601920	279261152544968705	279261151873880064	279261151144079360	279261150288420864	279261149499912192	279261149239848960	279261157188055040	279261153190871042	279261158597349376	279261171847159811	279261479620980737	279261478677254146	279261484100497408	279261480795398146	279261541180768256	279261933159448576	279262135572373504	279262146922172416	279262146213330944	279262144409763840	279262519716085761	279264682471198720	279266419256991744	279267649777717248	279267698351947776	279267722246905857	279268024522002434	279268711590936576	279276041976033280	279343338799390720	279356670507880448	279473835940667393	280441879202521088	281493477953503232	284319528907862016	291637271558512640	291641232902455296	291778141490380800	294189117011533826	306292855012458496	331387038194614272	336286994751688704	341722933380653057	384958032020389888	384958035266785280	384958038508969984	384958045140160512	384958041797324800	384958048449462272	384958058545152000	384958055160352768	384958061946753024	384958065113448449	384958068628283392	384958075334959104	384958087548788736	384958090887438336	384958094117052416	384958097514430464	384958102665043970	384958106091810816	384958111045271552	384960628902731778	384962399276515329	384962402824896512	384962405995782145	384962409103761408	384962415630114816	384962412467593216	384962418993926144	384962422345199616	384962425683849217	384962432931618816	384962429160919040	384962436480004096	384962439881568256	384962446550519808	384962456398741504	384962459817082880	384962466439892992	384962463399026688	384962473058508800	384994564085657600	385436618896990208	413309324988272640	413407856415625216	413412843669557248	413418284776583168	413420190848651264	413420411251351552	413422776683626496	413431632129830912	413474475342983168	413562604989468672	413563066601975808	413563518823440384	413564322942828544	413565478960115712	413567824968564736	413569893813219328	413574464668827648	413574461334372352	413574466677911552	413576943850643456	413580333238726656	413582256054497280	413591154764959744	413603929176694784	413715548808019969	413717564247003137	413911162548649984	415177651561967616	415205452775817216	425097079707697152	449562227108892672	449562738617241601	449567345501954048	449581306729332736	449584093294911488	449629838005915648	449629842242162688	449629845345931264	449629844771323904	449629844137971713	449630014707748864	449630048547381248	449631321481306112	449631399062945792	449631402355474432	449631401986363392	449631404674932736	449631403945123841	449632624206548992	449633216794611712	449640514200305664	449643826240831488	449661323186421760	449686051268087808	449712789406236672	449712793617305602	449965745162555393	459753801126121472	500375949595013120	500380310714859520	500535343884423170	500617393857515520	596385396038111232	596386413983043584	597384206478667777	597596884140630016	597596889651916800	597596888834019328	597596888733323264	597596887420538880	597596885830864897	597596893477150720	597596892097196032	597596892084641792	597596891967135744	597596891811950592	597596891543547904	597596891505790976	597596891182837760	597596891057033216	597596890813698049	597596890390081536	597596890369118208	597596889878384642	597596894773137409	597596894701887489	597596902255828992	597596898468335616	597596913622351872	597596929103540225	597597019738275840	597597019239120896	597597017804709888	597597021470494720	597597020409368576	597597280934453248	597598283880534016	597598292222971904	597599027232833536	597599026842701825	597599026616217601	597599026201042945	597599032010092544	597599029078298624	597599040407097344	597599038888783873	597599037290754048	597599044018442240	597599042466545665	597599048426622976	597599047273197568	597599050523807744	597599083612635136	597691026384547840	597979746140565505	603226350028197888	606519320122900481	654712089265635328	656246813771431936	656572127206838273	705084782460444673	705086953377689600	705103213813301248	790507731065200640	790508417643405312	790509841529864192	790536385497358336	790546630533484544	791129000462745600	818845139972083712	818995894154625024	819099097416212481	847540835600281600	847541031998332929	847541076965564416	847541091276431361	847541094665437184	847541102328528896	847541236156121089	847564592163237888	847637117043855360	875101341613535232	875101831789068290	875109640270467073	875122894812176385	875180576797589504	875266323680514048	875274081863651332	875422691884507136,1,"['1500_1000_lamar-odom-2-9bacd68acf3649f9b49f2d0217eba30b.jpg', '1333_2000_khloe-kardashian-4-301bf61b2761480fbd087156aef219e1.jpg', '1500_1871_khloe-kardashian4-fa45633a856f41aaacc500324665ac3f.jpg']"
gossipcop-540665094,www.nme.com/news/music/justin-bieber-selena-gomez-back-together-2246433,"It looks like Justin Bieber and Selena Gomez are back together, and their fans are losing it",966232028697030656	966233638106001408	966233825499140097	966235844343316480	966236237978914816	966238156327735297	966238674517217280	966239602464899072	966239823953571840	966241352815169537	966243612714512384	966247706246238209	966251680621912064	966256728550658048	966269210543337472	966591394663059456	966603720472580096	967370803871469568,1,['696_443_justin-bieber-selena-gomez-696x443.jpg']
gossipcop-2301664029,tribune.com.pk/story/1568901/4-leaving-jennifer-aniston-angelina-jolie-one-biggest-mistakes-brad-pitt/,Leaving Jennifer Aniston for Angelina Jolie was one of my biggest mistakes: Brad Pitt,934870894584852480	934875163065122816	935001373556559878	935016611811127296	935018673777074176	935031296929255425	935031462939602944	935123696104165377	935187339017535488	935193282111406080	935200707870736387	935200806214672384	935316300611678210	935447917216915456	935762322731274240	935762569683521537	935849778944061440	935922906340777986	935934867451367424	936248422721576960	936250563116896256	936338278495801344	938065239542771713	938065385223606272	938151799160279040	938151807918006274	938151807670505472	938151805468504066	938168051807281154	938168058660651008	938520570735579138	938520570144153600	938520575554834433	938520574757867521	938520573029871623	938535090392584192	938535099531919360	938535104976162821	938598912092405760	938598921210867713	938598925560438784	938598925145182209	938598937455407104	940484290265174016	940495363282276352	940574884924620801	940574884345925632	940580954652884992	940587002487033856	940825421662359552	943248355613843456	964294213100818432	1040463718255976449,1,"['2000_1000_brad-1511682313.jpg', '800_701_brad-1-1511682261.jpg', '1200_1183_brad-3-1511682402.jpg']"
gossipcop-547224423,www.thecut.com/2018/05/british-royals-secret-social-media-accounts.html,Which Royals Have Secret Social-Media Accounts?,991299710806888449	991304074481098752	991304501700321280	991312417811521536	991314080215502848	991315173464989696	991315964800258048	991315993396948992	991316884820815872	991326597167792128	991326638758481920	991330061612716033	991337061004251137	991338721734811654	991365382316277760	991385357932351488	991417336191070208	991533126831804416	991547084057796609	991724110219706368	992277467200045062	992415621005692928	993089340862599169	993092229739753472	993093851417055232	993118673098309633	993158697483489287	993232972189982720	993234484165259264	993340768612966400	993341580412104704	993343569518845953	1000198316343283712	1017827861372301313,1,"['536_536_06e68db614989ae62c468a696cbe28d7f8-5-6-inhershoes.rsquare.w536.jpg', '330_412_a771be5d11585efac2f42abd78ef1a3a8d-1----.rvertical.w330.jpg', '536_536_82de16ae25442cfedd974513338fcb86fc-ssense-sale.rsquare.w536.jpg']"
gossipcop-5166329443,rollingout.com/2018/03/13/really-rihanna-wants-to-make-peace-with-chris-brown/,Really? Rihanna wants to make peace with Chris Brown,887078990367903744	887080918489468933	887139912415412224	887143186224877573	887178023061073921	887260438219640832	887264293883961345	887269807418159105	887293660244566020	887330655671001088	887330658091114496	887451960814829568	887552721913618432	887831219538464769	889371096801091585	889371791742955520	889371822105518080,1,"['307_264_Raven-Symone.jpg', '380_280_getImgIntranet-1-9-e1605551984626-380x280.jpg', '600_413_rihanna-600x413.jpg']"
gossipcop-9976464501,www.cheatsheet.com/entertainment/you-wont-believe-how-emma-stone-got-her-start-in-hollywood.html/,You Won’t Believe How Emma Stone Got Her Start in Hollywood,966370004026327040	966381778985418752	967763631030009857,1,"['3600_2566_Elton-John-American-Idol.jpg', '1200_968_Sex-and-the-City-Carrie-Bradshaw-1.jpg', '2200_1467_Gene-Simmons-Kiss-1.jpg']"
gossipcop-1216355292,people.com/royals/meghan-markle-told-makeup-artist-pal-before-royal-wedding/,'I'm Always Going to Be Meg': The Sweet Thing Meghan Markle Told Makeup Artist Pal Before Wedding,854363738455117824	854363976284680193	854365533260480512	854388188726657025	854434128648781824	854526824398893056	854643783572611072,1,"['1500_1037_gettyimages-960063932-25ec75af084e4c35b1e9d58a7efd5654.jpg', '1123_1543_gettyimages-960076038-5ae74e8b841743cc85b9e41f3ab3f46c.jpg', '1200_1440_meghan-makeup-f0a5ef9b68624ae5853cb6af96594018.jpg']"
gossipcop-7229034890,www.express.co.uk/news/royal/989037/meghan-markle-news-sister-samantha-markle-book-prince-harry-wedding,Meghan Markle to be hit with EXPLOSIVE revelations as sister Samantha ready to TELL ALL,1018425913703313409	1018427300998733824	1018429837369839623	1018429853513723906	1018452689619968001	1018457591247237120	1018548388013465600	1019295066530205698	1019564586612215809	1021034530952577024	1021628544370319362	1021629933498642432	1025460060162588672	1025563367388401664	1026915954624741376	1027616894352805890	1028474415489667073	1037281045010423809	1037440588436537344	1040357323804483586	1041349133653737474	1045358127296782342	1054404992357068805	1054485853261717514	1054644902510833665	1054687140083187712	1056897629911740416	1057554303529951232	1057694984789483520,1,"['590_350_1779437_1.jpg', '590_350_1779065_1.jpg', '590_420_1778162_1.jpg']"
gossipcop-8373466783,www.inquisitr.com/3937951/taylor-swift-wants-to-reconcile-her-romance-with-ex-boyfriend-conor-kennedy-after-rumored-drake-romance/,Taylor Swift Wants To Reconcile Her Romance With Ex-Boyfriend Conor Kennedy After Rumored Drake Romance?,819652089861341184	819653943454269440	819656472434835457	819666788963102722	819666800279326721	819677725891985408	819677762080358400	819677799325831169	819677836705402881	819677854686396418,1,[]
gossipcop-8161078001,people.com/style/kylie-jenners-lip-kits-sold-out-again-and-the-internet-is-livid/,Kylie Jenner's Lip Kits Sold Out Again and the Internet is Livid,676523841271652352	676524206687805440	676524210299101184	676524216053727233	676524214204030977	676524212069122048	676524219476283392	676524217840472064	676524216309538816	676524216175362048	676529483944361984	676531043504160769	676537506905661442	676537504095477760	676554658232561664	676566809412268032	676729439758061568	676787699844386817	677136986629529602	679312972099883009	679313571050708992	679315197127864321	679315200315555840	679315204929290242	679315208620216322	679315218493669376	679315216211951620	679315222893473792	679315220121042948	679315408319565824	679317749110280193	679317894740635648	679317900797284354	679332978627969024	679335218382245889	679338648614141953	679461460574081024	679482332743602177	880488822424862721	880792073590509568	926529255500075009	926533245562445825	926544764895485952	926559445676683264	926650223740510208	965754475439968257,1,['600_600_kylie-jenner-a-600x600-05d0b445c55243c2b8c6afa033f81714.jpg']
gossipcop-5098934079,www.dailymail.co.uk/tvshowbiz/article-5217017/Miley-Cyrus-Liam-Hemsworth-start-family-2018.html,Miley Cyrus and Liam Hemsworth 'to start a family in 2018',946278225352814593	946295518715568130	946324775911198720	946340769337667584	946395278579552257	946414603453456385	946416270773121025	946416275315494913	946420503224430592	946443029338120193	946465797941092352	946546333523021827	946632722856005637	946778998822002689,1,"['634_474_4782388200000578-5217017-image-a-80_1514436494025.jpg', '634_631_47822F8400000578-5217017-image-a-78_1514436470144.jpg', '634_801_478237BA00000578-5217017-_They_ve_wanted_a_baby_for_ages_but_the_timing_was_never_right_a-m-81_1514436543214.jpg']"
gossipcop-2330654892,www.thrillist.com/entertainment/nation/beyonce-conspiracy-theories-illuminati-pregnancy-solange-more,The Complete History of Crazy Beyoncé Conspiracy Theories,742923391280152576	791605712761782272	875166470312939520	953334535269253121	953338043859193856	953340165673529345	953404124954963968	953442785713037312	953582884715139072	953751144358170630	955923368565407744	969694109572182016,1,"['381_254_crop;webp=auto;jpeg_quality=60.jpg', '414_310_crop;webp=auto;jpeg_quality=60;progressive.jpg']"
gossipcop-4216491738,www.dailymail.co.uk/tvshowbiz/article-5240097/Judge-rejects-Bachelor-stars-fatal-accident-law-challenge.html,Chris Soules loses legal battle to have felony dropped,949523226576683008	949524693278756864	949525306301444097	949530237393489920	949571893912309761	949602078086672384	949643816117686272	949665594969817088	949727218296655873	949754730997104640	951841484906512385,1,"['634_441_4665CB0900000578-0-image-a-17_1510810282923.jpg', '634_634_4665CB1600000578-0-image-a-18_1510810285682.jpg', '284_335_3F97D10F00000578-4444036-image-m-16_1493146121472.jpg']"
gossipcop-5755239230,www.popsugar.com/celebrity/Jennifer-Aniston-Get-Back-Together-Brad-Pitt-44590255,Will Jennifer Aniston Get Back Together With Brad Pitt?,8167517758	8167774045	8167854797	8171589809	8172234474	8174540584	8184255839	201050307113922564	778437479607128065	964300498210664448	964304957238374402	964314339980099584	964352147457392640	964352168726843392	964361888120242178	964377336542973953	964409894500618240	964556682352300032	978422485497647104,1,"['800_1044_exit_2020_celeb.jpg', '550_550_jeremy-allen-white-addison-timlin-divorce.jpg', '550_550_janelle-monae-dating.jpg']"
gossipcop-1314470611,www.vulture.com/2010/08/mystery_woman_inexplicably_dub.html,"""Mystery Woman"" Inexplicably Dubbing Gloria's Lines In Spanish Modern Family",914082927692206080,1,"['536_536_ee9a30945690d35a17372241ae4d4f9c21-cancelled.rsquare.w536.jpg', '536_536_a2f9692cbfd9e338c8f9eab9dc5697cf3b-transformers-rise-of-beasts.rsquare.w536.jpg', '536_536_5469452331f80a92f8a1cd7b86c63ddb05-taylor-swift-flavor-flav.rsquare.w536.jpg']"
gossipcop-7629942009,people.com/movies/angelina-jolie-splits-lawyer-laura-wasser-divorce-brad-pitt/,"Angelina Jolie, 'Focused on Healing Her Family,' Splits with Lawyer in Brad Pitt Divorce",1034065530167091200	1034065743107825665	1034065872845983744	1034066322605436928	1034067565671313408	1034070131155058688	1034072251585294337	1034073029100224512	1034073317865603073	1034074819828932608	1034076708834553856	1034077337057284097	1034079706340057088	1034080907286667264	1034081991929618432	1034087032556019712	1034087502326493184	1034091875983126530	1034094442439954433	1034095209804525568	1034097871866540033	1034098101521448961	1034099344369217538	1034103912138268672	1034105248795774977	1034106596186411012	1034110298678906880	1034114618740944896	1034121979350007809	1034122134552018944	1034126797292486658	1034130207974682624	1034137432512454667	1034141150842478594	1034142031495536641	1034152123884359680	1034155436583383041	1034158313498439685	1034168336442163200	1034173950731935747	1034181161365458945	1034182953407012864	1034197988497797120	1034205279989030912	1034213236881600512	1034272625449676800	1034356930033143810	1034358501374656512	1034376312293486592	1034473401526706177	1034474766965587968	1034477168166928386	1034493520999055360	1034544202649034752	1034832961500139520	1035516631848550400	1037069861313077248,1,"['1200_900_angelina-jolie-brad-pitt-c5c312cc1a30463f80b939fcd538aa15.jpg', '1500_1000_angelina-jolie-2-bbf18ade3e6642dd96c505c7aa9ab57a.jpg']"
gossipcop-5002619694,www.yourtango.com/2018315268/is-blake-shelton-alcoholic-details-blake-fall-stage-drinking-problem-addiction,Does Blake Shelton Have A Drinking Problem? New Details About The Fall He Took On Stage After Drinking 'A Lot',,1,['940_469_BlakeShelton.jpg']
